MaxWind,AvgTemp,AvgHum,Rain,Hail,DateTime
7.6,5.4666666166666635,71.593054,0.0,5.999999999999995,2016-12-27 22:00:00
6.6,5.710555333333334,71.72055466666667,0.0,5.999999999999995,2016-12-27 23:00:00
7.1,6.5513887166666676,70.44027683333336,0.0,5.999999999999995,2016-12-28 00:00:00
7.7,6.314444150000001,71.03083250000003,0.0,5.999999999999995,2016-12-28 01:00:00
7.6,6.0088887333333325,72.13305366666665,0.0,5.999999999999995,2016-12-28 02:00:00
9.4,6.479722133333332,69.26194266666667,0.0,5.999999999999995,2016-12-28 03:00:00
12.1,7.150833050000001,66.91972099999998,0.0,5.999999999999995,2016-12-28 04:00:00
12.8,7.106110833333332,70.95055449999997,0.0,5.999999999999995,2016-12-28 05:00:00
9.7,7.212777566666666,72.98999816666668,0.0,5.999999999999995,2016-12-28 06:00:00
12.3,7.2813885500000035,74.48333283333336,0.0,5.999999999999995,2016-12-28 07:00:00
10.2,7.061666500000001,77.14166616666667,0.0,5.999999999999995,2016-12-28 08:00:00
9.0,6.83527755,79.44138766666666,0.0,5.999999999999995,2016-12-28 09:00:00
11.8,7.06444426666667,77.78777733333332,0.0,5.999999999999995,2016-12-28 10:00:00
12.8,7.618611066666667,76.01666599999999,0.0,5.999999999999995,2016-12-28 11:00:00
9.8,7.8852777166666685,75.30972016666666,0.0,5.999999999999995,2016-12-28 12:00:00
8.7,7.787221749999996,76.83194283333333,0.0,5.999999999999995,2016-12-28 13:00:00
7.9,7.8505555333333366,76.98444233333333,0.0,5.999999999999995,2016-12-28 14:00:00
8.3,7.512499666666667,77.90583250000002,0.0,5.999999999999995,2016-12-28 15:00:00
7.0,7.277499483333332,78.60249916666666,0.0,5.999999999999995,2016-12-28 16:00:00
8.4,7.702499616666673,76.77027666666663,0.0,5.999999999999995,2016-12-28 17:00:00
9.5,7.731943966666666,75.9202765,0.0,5.999999999999995,2016-12-28 18:00:00
9.2,7.416110999999998,75.92999883333329,0.0,5.999999999999995,2016-12-28 19:00:00
10.3,6.929166549999996,76.76694400000002,0.0,5.999999999999995,2016-12-28 20:00:00
8.6,6.790555366666672,77.37555516666664,0.0,5.999999999999995,2016-12-28 21:00:00
9.1,6.685833100000005,76.28277766666666,0.0,5.999999999999995,2016-12-28 22:00:00
10.5,6.524166583333334,75.65555449999997,0.0,5.999999999999995,2016-12-28 23:00:00
11.0,6.4430555,75.36277633333334,0.0,5.999999999999995,2016-12-29 00:00:00
11.6,6.320833183333332,75.2716655,0.0,5.999999999999995,2016-12-29 01:00:00
10.6,6.560833149999999,73.75166600000001,0.0,5.999999999999995,2016-12-29 02:00:00
10.4,6.876388600000005,73.31555449999999,0.0,5.999999999999995,2016-12-29 03:00:00
11.5,7.153332816666664,73.01055450000003,0.0,5.999999999999995,2016-12-29 04:00:00
12.4,7.04444433333333,74.38138716666666,0.0,5.999999999999995,2016-12-29 05:00:00
12.8,7.091388683333339,73.17638716666669,0.20000004,5.999999999999995,2016-12-29 06:00:00
14.2,6.729444216666673,73.68416449999998,0.7000000100000001,5.999999999999995,2016-12-29 07:00:00
11.3,6.3188886833333315,77.11083366666666,0.0,5.999999999999995,2016-12-29 08:00:00
13.3,7.161111049999998,72.30027616666666,0.0,5.999999999999995,2016-12-29 09:00:00
10.6,7.535277666666669,71.28527633333336,0.0,5.999999999999995,2016-12-29 10:00:00
14.1,8.688333200000004,68.60194333333334,0.0,5.999999999999995,2016-12-29 11:00:00
13.1,9.491388849999995,65.02972016666668,0.0,5.999999999999995,2016-12-29 12:00:00
8.6,9.2166666,67.63749833333334,0.0,5.999999999999995,2016-12-29 13:00:00
9.8,9.053611116666666,69.59055450000001,0.0,5.999999999999995,2016-12-29 14:00:00
14.1,8.689166650000002,71.46055383333332,0.0,5.999999999999995,2016-12-29 15:00:00
12.5,8.79666658333333,70.93138699999999,0.0,5.999999999999995,2016-12-29 16:00:00
12.1,8.490555516666669,73.65638766666667,1.2,5.999999999999995,2016-12-29 17:00:00
14.8,8.129722150000001,75.9591645,0.7333332599999999,5.999999999999995,2016-12-29 18:00:00
11.0,8.295000000000002,75.040555,0.0,5.999999999999995,2016-12-29 19:00:00
13.9,8.557222099999995,74.545832,0.10000001,5.999999999999995,2016-12-29 20:00:00
10.6,8.7408333,74.12666500000002,0.0,5.999999999999995,2016-12-29 21:00:00
16.2,9.324999916666663,70.64110999999998,0.6833333699999999,5.999999999999995,2016-12-29 22:00:00
15.3,9.456388833333335,74.01360999999999,0.56666671,5.999999999999995,2016-12-29 23:00:00
13.9,10.143333083333337,73.36610950000001,0.10000001,5.999999999999995,2016-12-30 00:00:00
12.5,10.726944333333327,70.80805383333335,0.0,5.999999999999995,2016-12-30 01:00:00
13.7,11.118055666666681,71.07777616666667,0.05,5.999999999999995,2016-12-30 02:00:00
15.7,11.235833333333343,72.8122215,1.39999994,5.999999999999995,2016-12-30 03:00:00
16.9,11.185833166666672,74.27972183333334,1.63333332,5.999999999999995,2016-12-30 04:00:00
12.7,11.143888833333339,74.4549995,0.0,5.999999999999995,2016-12-30 05:00:00
15.6,11.365833333333331,73.45944366666669,1.09999994,5.999999999999995,2016-12-30 06:00:00
13.9,11.589444333333343,72.38333250000001,0.0,5.999999999999995,2016-12-30 07:00:00
15.2,11.695277999999998,72.36249900000001,0.4333333,5.999999999999995,2016-12-30 08:00:00
13.9,12.232499833333334,70.58583233333334,0.0,5.999999999999995,2016-12-30 09:00:00
14.1,12.265277666666675,70.62916616666666,0.0,5.999999999999995,2016-12-30 10:00:00
15.8,12.229166666666664,71.02277533333333,0.4,5.999999999999995,2016-12-30 11:00:00
16.3,12.38694449999999,70.67972133333333,0.25000003,5.999999999999995,2016-12-30 12:00:00
14.1,12.312500000000009,70.666665,0.0,5.999999999999995,2016-12-30 13:00:00
13.3,12.185555666666675,71.15277650000002,0.0,5.999999999999995,2016-12-30 14:00:00
13.6,12.022988448275854,72.2919425,0.2,5.999999999999995,2016-12-30 15:00:00
18.4,11.741812807017551,73.8022215,1.16666666,5.999999999999995,2016-12-30 16:00:00
14.0,11.790229827586204,73.07138750000003,0.0,5.999999999999995,2016-12-30 17:00:00
15.5,11.91063189655172,71.2130545,0.0,5.999999999999995,2016-12-30 18:00:00
13.3,11.888610999999996,72.01138766666666,0.20000004,5.999999999999995,2016-12-30 19:00:00
16.7,12.060277833333345,70.88527549999998,0.0,5.999999999999995,2016-12-30 20:00:00
13.6,12.238888666666673,69.25999866666668,0.0,5.999999999999995,2016-12-30 21:00:00
14.9,12.152222166666666,69.88111033333333,0.20000004,5.999999999999995,2016-12-30 22:00:00
13.7,11.983888999999998,71.45888833333335,0.0,5.999999999999995,2016-12-30 23:00:00
13.1,11.918055666666657,70.501387,0.0,5.999999999999995,2016-12-31 00:00:00
12.5,11.861110833333324,70.74555450000001,0.8833333000000001,5.999999999999995,2016-12-31 01:00:00
15.8,11.591389000000005,71.00944300000002,0.0,5.999999999999995,2016-12-31 02:00:00
13.4,11.392222333333317,70.28305466666667,0.0,5.999999999999995,2016-12-31 03:00:00
14.9,11.180000166666671,70.73583249999997,1.0499999,5.999999999999995,2016-12-31 04:00:00
16.5,11.055555500000002,70.83110916666666,1.2999999299999998,5.999999999999995,2016-12-31 05:00:00
16.6,10.824166833333331,70.71805466666665,1.9333333200000002,5.999999999999995,2016-12-31 06:00:00
